REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 m1	 m1_5_44_decoded	 SQValue=3.287	 3.287	 0.000	 0	 8000	0.0040
 m1	 m1_5_45_decoded	 SQValue=3.439	 3.439	 0.000	 0	 8000	0.0040
 m1	 m1_5_46_decoded	 SQValue=3.482	 3.482	 0.000	 0	 8000	0.0040
 m1	 m1_5_47_decoded	 SQValue=3.291	 3.291	 0.000	 0	 8000	0.0040
 m1	 m1_5_48_decoded	 SQValue=3.346	 3.346	 0.000	 0	 8000	0.0040
 m1	 m1_5_49_decoded	 SQValue=3.312	 3.312	 0.000	 0	 8000	0.0040
 m1	 m1_5_50_decoded	 SQValue=3.373	 3.373	 0.000	 0	 8000	0.0040
 m1	 m1_10_1_decoded	 SQValue=3.071	 3.071	 0.000	 0	 8000	0.0040
 m1	 m1_10_2_decoded	 SQValue=3.174	 3.174	 0.000	 0	 8000	0.0040
 m1	 m1_10_3_decoded	 SQValue=3.045	 3.045	 0.000	 0	 8000	0.0040
 m1	 m1_10_4_decoded	 SQValue=3.159	 3.159	 0.000	 0	 8000	0.0040
 m1	 m1_10_5_decoded	 SQValue=3.266	 3.266	 0.000	 0	 8000	0.0040
 m1	 m1_10_6_decoded	 SQValue=2.406	 2.406	 0.000	 0	 8000	0.0040
 m1	 m1_10_7_decoded	 SQValue=0.563	 0.563	 0.000	 0	 8000	0.0040
 m1	 m1_10_8_decoded	 SQValue=2.346	 2.346	 0.000	 0	 8000	0.0040
 m1	 m1_10_9_decoded	 SQValue=2.879	 2.879	 0.000	 0	 8000	0.0040
 m1	 m1_10_10_decoded	 SQValue=3.184	 3.184	 0.000	 0	 8000	0.0040
 m1	 m1_10_11_decoded	 SQValue=3.039	 3.039	 0.000	 0	 8000	0.0040
 m1	 m1_10_12_decoded	 SQValue=2.174	 2.174	 0.000	 0	 8000	0.0040
 m1	 m1_10_13_decoded	 SQValue=3.166	 3.166	 0.000	 0	 8000	0.0040
 m1	 m1_10_14_decoded	 SQValue=3.190	 3.190	 0.000	 0	 8000	0.0040
 m1	 m1_10_15_decoded	 SQValue=3.210	 3.210	 0.000	 0	 8000	0.0040
 m1	 m1_10_16_decoded	 SQValue=3.020	 3.020	 0.000	 0	 8000	0.0040
 m1	 m1_10_17_decoded	 SQValue=3.109	 3.109	 0.000	 0	 8000	0.0040
 m1	 m1_10_18_decoded	 SQValue=2.281	 2.281	 0.000	 0	 8000	0.0040
 m1	 m1_10_19_decoded	 SQValue=2.162	 2.162	 0.000	 0	 8000	0.0040
 m1	 m1_10_20_decoded	 SQValue=3.095	 3.095	 0.000	 0	 8000	0.0040
 m1	 m1_10_21_decoded	 SQValue=3.144	 3.144	 0.000	 0	 8000	0.0040
 m1	 m1_10_22_decoded	 SQValue=3.136	 3.136	 0.000	 0	 8000	0.0040
 m1	 m1_10_23_decoded	 SQValue=3.149	 3.149	 0.000	 0	 8000	0.0040
 m1	 m1_10_24_decoded	 SQValue=3.225	 3.225	 0.000	 0	 8000	0.0040
 m1	 m1_10_25_decoded	 SQValue=2.277	 2.277	 0.000	 0	 8000	0.0040
 m1	 m1_10_26_decoded	 SQValue=3.127	 3.127	 0.000	 0	 8000	0.0040
 m1	 m1_10_27_decoded	 SQValue=2.982	 2.982	 0.000	 0	 8000	0.0040
 m1	 m1_10_28_decoded	 SQValue=3.164	 3.164	 0.000	 0	 8000	0.0040
 m1	 m1_10_29_decoded	 SQValue=3.186	 3.186	 0.000	 0	 8000	0.0040
 m1	 m1_10_30_decoded	 SQValue=3.168	 3.168	 0.000	 0	 8000	0.0040
 m1	 m1_10_31_decoded	 SQValue=3.039	 3.039	 0.000	 0	 8000	0.0040
 m1	 m1_10_32_decoded	 SQValue=3.213	 3.213	 0.000	 0	 8000	0.0040
 m1	 m1_10_33_decoded	 SQValue=3.170	 3.170	 0.000	 0	 8000	0.0040
 m1	 m1_10_34_decoded	 SQValue=1.293	 1.293	 0.000	 0	 8000	0.0040
 m1	 m1_10_35_decoded	 SQValue=0.161	 0.161	 0.000	 0	 8000	-0.7640
 m1	 m1_10_36_decoded	 SQValue=3.256	 3.256	 0.000	 0	 8000	0.0040
 m1	 m1_10_37_decoded	 SQValue=0.709	 0.709	 0.000	 0	 8000	-0.7360
 m1	 m1_10_38_decoded	 SQValue=3.084	 3.084	 0.000	 0	 8000	0.0040
 m1	 m1_10_39_decoded	 SQValue=3.224	 3.224	 0.000	 0	 8000	0.0040
 m1	 m1_10_40_decoded	 SQValue=3.086	 3.086	 0.000	 0	 8000	0.0040
 m1	 m1_10_41_decoded	 SQValue=3.090	 3.090	 0.000	 0	 8000	0.0040
 m1	 m1_10_42_decoded	 SQValue=0.359	 0.359	 0.000	 0	 8000	-0.3840
 m1	 m1_10_43_decoded	 SQValue=3.193	 3.193	 0.000	 0	 8000	0.0040
 m1	 m1_10_44_decoded	 SQValue=3.310	 3.310	 0.000	 0	 8000	0.0040
 m1	 m1_10_45_decoded	 SQValue=3.129	 3.129	 0.000	 0	 8000	0.0040
 m1	 m1_10_46_decoded	 SQValue=3.101	 3.101	 0.000	 0	 8000	0.0040
 m1	 m1_10_47_decoded	 SQValue=3.126	 3.126	 0.000	 0	 8000	0.0040
 m1	 m1_10_48_decoded	 SQValue=1.132	 1.132	 0.000	 0	 8000	0.0040
 m1	 m1_10_49_decoded	 SQValue=3.103	 3.103	 0.000	 0	 8000	0.0040
 m1	 m1_10_50_decoded	 SQValue=3.098	 3.098	 0.000	 0	 8000	0.0040
 m1	 m1_20_1_decoded	 SQValue=2.752	 2.752	 0.000	 0	 8000	0.0040
 m1	 m1_20_2_decoded	 SQValue=1.204	 1.204	 0.000	 0	 8000	0.0040
 m1	 m1_20_3_decoded	 SQValue=2.265	 2.265	 0.000	 0	 8000	0.0040
 m1	 m1_20_4_decoded	 SQValue=2.669	 2.669	 0.000	 0	 8000	0.0040
 m1	 m1_20_5_decoded	 SQValue=2.661	 2.661	 0.000	 0	 8000	0.0040
 m1	 m1_20_6_decoded	 SQValue=2.719	 2.719	 0.000	 0	 8000	0.0040
 m1	 m1_20_7_decoded	 SQValue=2.673	 2.673	 0.000	 0	 8000	0.0040
 m1	 m1_20_8_decoded	 SQValue=0.429	 0.429	 0.000	 0	 8000	-0.7560
 m1	 m1_20_9_decoded	 SQValue=0.339	 0.339	 0.000	 0	 8000	0.0040
 m1	 m1_20_10_decoded	 SQValue=1.920	 1.920	 0.000	 0	 8000	0.0040
 m1	 m1_20_11_decoded	 SQValue=0.878	 0.878	 0.000	 0	 8000	0.0040
 m1	 m1_20_12_decoded	 SQValue=0.704	 0.704	 0.000	 0	 8000	-0.4720
 m1	 m1_20_13_decoded	 SQValue=0.959	 0.959	 0.000	 0	 8000	0.0040
 m1	 m1_20_14_decoded	 SQValue=0.897	 0.897	 0.000	 0	 8000	0.0040
 m1	 m1_20_15_decoded	 SQValue=2.815	 2.815	 0.000	 0	 8000	0.0040
 m1	 m1_20_16_decoded	 SQValue=2.784	 2.784	 0.000	 0	 8000	0.0040
 m1	 m1_20_17_decoded	 SQValue=0.922	 0.922	 0.000	 0	 8000	0.0040
 m1	 m1_20_18_decoded	 SQValue=2.687	 2.687	 0.000	 0	 8000	0.0040
 m1	 m1_20_19_decoded	 SQValue=2.649	 2.649	 0.000	 0	 8000	0.0040
 m1	 m1_20_20_decoded	 SQValue=2.845	 2.845	 0.000	 0	 8000	0.0040
 m1	 m1_20_21_decoded	 SQValue=1.784	 1.784	 0.000	 0	 8000	0.0040
 m1	 m1_20_22_decoded	 SQValue=0.921	 0.921	 0.000	 0	 8000	-0.7400
 m1	 m1_20_23_decoded	 SQValue=0.178	 0.178	 0.000	 0	 8000	-0.7640
 m1	 m1_20_24_decoded	 SQValue=2.692	 2.692	 0.000	 0	 8000	0.0040
 m1	 m1_20_25_decoded	 SQValue=2.840	 2.840	 0.000	 0	 8000	0.0040
 m1	 m1_20_26_decoded	 SQValue=0.272	 0.272	 0.000	 0	 8000	0.0080
 m1	 m1_20_27_decoded	 SQValue=2.596	 2.596	 0.000	 0	 8000	0.0040
 m1	 m1_20_28_decoded	 SQValue=1.935	 1.935	 0.000	 0	 8000	0.0040
 m1	 m1_20_29_decoded	 SQValue=0.770	 0.770	 0.000	 0	 8000	-0.7400
 m1	 m1_20_30_decoded	 SQValue=2.736	 2.736	 0.000	 0	 8000	0.0040
 m1	 m1_20_31_decoded	 SQValue=2.689	 2.689	 0.000	 0	 8000	0.0040
 m1	 m1_20_32_decoded	 SQValue=1.858	 1.858	 0.000	 0	 8000	0.0040
 m1	 m1_20_33_decoded	 SQValue=0.529	 0.529	 0.000	 0	 8000	-0.7360
 m1	 m1_20_34_decoded	 SQValue=2.865	 2.865	 0.000	 0	 8000	0.0040
 m1	 m1_20_35_decoded	 SQValue=1.028	 1.028	 0.000	 0	 8000	0.0040
 m1	 m1_20_36_decoded	 SQValue=2.713	 2.713	 0.000	 0	 8000	0.0040
 m1	 m1_20_37_decoded	 SQValue=2.857	 2.857	 0.000	 0	 8000	0.0040
 m1	 m1_20_38_decoded	 SQValue=2.686	 2.686	 0.000	 0	 8000	0.0040
 m1	 m1_20_39_decoded	 SQValue=1.932	 1.932	 0.000	 0	 8000	0.0040
 m1	 m1_20_40_decoded	 SQValue=2.833	 2.833	 0.000	 0	 8000	0.0040
 m1	 m1_20_41_decoded	 SQValue=2.746	 2.746	 0.000	 0	 8000	0.0040
 m1	 m1_20_42_decoded	 SQValue=0.870	 0.870	 0.000	 0	 8000	0.0040
 m1	 m1_20_43_decoded	 SQValue=2.163	 2.163	 0.000	 0	 8000	0.0040
 m1	 m1_20_44_decoded	 SQValue=0.250	 0.250	 0.000	 0	 8000	-3.5480
 m1	 m1_20_45_decoded	 SQValue=0.459	 0.459	 0.000	 0	 8000	0.0040
 m1	 m1_20_46_decoded	 SQValue=0.959	 0.959	 0.000	 0	 8000	0.0040
 m1	 m1_20_47_decoded	 SQValue=2.710	 2.710	 0.000	 0	 8000	0.0040
 m1	 m1_20_48_decoded	 SQValue=2.856	 2.856	 0.000	 0	 8000	0.0040
 m1	 m1_20_49_decoded	 SQValue=0.364	 0.364	 0.000	 0	 8000	0.0040
 m1	 m1_20_50_decoded	 SQValue=0.280	 0.280	 0.000	 0	 8000	0.0040
 m1	 m1_30_1_decoded	 SQValue=2.052	 2.052	 0.000	 0	 8000	0.0040
 m1	 m1_30_2_decoded	 SQValue=0.291	 0.291	 0.000	 0	 8000	0.0040
 m1	 m1_30_3_decoded	 SQValue=0.801	 0.801	 0.000	 0	 8000	0.0040
 m1	 m1_30_4_decoded	 SQValue=0.830	 0.830	 0.000	 0	 8000	0.0080
 m1	 m1_30_5_decoded	 SQValue=0.538	 0.538	 0.000	 0	 8000	0.0040
 m1	 m1_30_6_decoded	 SQValue=0.811	 0.811	 0.000	 0	 8000	0.0040
 m1	 m1_30_7_decoded	 SQValue=2.051	 2.051	 0.000	 0	 8000	0.0040
 m1	 m1_30_8_decoded	 SQValue=0.299	 0.299	 0.000	 0	 8000	0.0040
 m1	 m1_30_9_decoded	 SQValue=1.586	 1.586	 0.000	 0	 8000	-3.4520
 m1	 m1_30_10_decoded	 SQValue=1.710	 1.710	 0.000	 0	 8000	0.0080
 m1	 m1_30_11_decoded	 SQValue=0.935	 0.935	 0.000	 0	 8000	0.0080
 m1	 m1_30_12_decoded	 SQValue=0.924	 0.924	 0.000	 0	 8000	0.0040
 m1	 m1_30_13_decoded	 SQValue=2.451	 2.451	 0.000	 0	 8000	0.0040
 m1	 m1_30_14_decoded	 SQValue=2.437	 2.437	 0.000	 0	 8000	0.0080
 m1	 m1_30_15_decoded	 SQValue=1.831	 1.831	 0.000	 0	 8000	0.0080
 m1	 m1_30_16_decoded	 SQValue=0.381	 0.381	 0.000	 0	 8000	-0.7600
 m1	 m1_30_17_decoded	 SQValue=0.808	 0.808	 0.000	 0	 8000	0.0080
 m1	 m1_30_18_decoded	 SQValue=0.668	 0.668	 0.000	 0	 8000	-0.7640
 m1	 m1_30_19_decoded	 SQValue=2.441	 2.441	 0.000	 0	 8000	0.0040
 m1	 m1_30_20_decoded	 SQValue=2.529	 2.529	 0.000	 0	 8000	0.0040
 m1	 m1_30_21_decoded	 SQValue=0.772	 0.772	 0.000	 0	 8000	-0.7360
 m1	 m1_30_22_decoded	 SQValue=0.876	 0.876	 0.000	 0	 8000	-0.7040
 m1	 m1_30_23_decoded	 SQValue=0.486	 0.486	 0.000	 0	 8000	-1.3480
 m1	 m1_30_24_decoded	 SQValue=1.658	 1.658	 0.000	 0	 8000	0.0080
 m1	 m1_30_25_decoded	 SQValue=0.660	 0.660	 0.000	 0	 8000	-0.7360
 m1	 m1_30_26_decoded	 SQValue=1.087	 1.087	 0.000	 0	 8000	0.0080
 m1	 m1_30_27_decoded	 SQValue=0.708	 0.708	 0.000	 0	 8000	-0.7360
 m1	 m1_30_28_decoded	 SQValue=1.548	 1.548	 0.000	 0	 8000	0.0080
 m1	 m1_30_29_decoded	 SQValue=0.438	 0.438	 0.000	 0	 8000	0.0040
 m1	 m1_30_30_decoded	 SQValue=1.156	 1.156	 0.000	 0	 8000	0.0040
 m1	 m1_30_31_decoded	 SQValue=0.805	 0.805	 0.000	 0	 8000	0.0040
 m1	 m1_30_32_decoded	 SQValue=0.169	 0.169	 0.000	 0	 8000	-0.7640
 m1	 m1_30_33_decoded	 SQValue=0.486	 0.486	 0.000	 0	 8000	-1.3480
 m1	 m1_30_34_decoded	 SQValue=0.496	 0.496	 0.000	 0	 8000	-0.3840
 m1	 m1_30_35_decoded	 SQValue=0.504	 0.504	 0.000	 0	 8000	0.0120
 m1	 m1_30_36_decoded	 SQValue=0.350	 0.350	 0.000	 0	 8000	0.0040
 m1	 m1_30_37_decoded	 SQValue=0.527	 0.527	 0.000	 0	 8000	0.0080
 m1	 m1_30_38_decoded	 SQValue=0.309	 0.309	 0.000	 0	 8000	0.0080
 m1	 m1_30_39_decoded	 SQValue=2.381	 2.381	 0.000	 0	 8000	0.0080
 m1	 m1_30_40_decoded	 SQValue=1.730	 1.730	 0.000	 0	 8000	0.0080
 m1	 m1_30_41_decoded	 SQValue=1.964	 1.964	 0.000	 0	 8000	0.0040
 m1	 m1_30_42_decoded	 SQValue=0.393	 0.393	 0.000	 0	 8000	-0.3880
 m1	 m1_30_43_decoded	 SQValue=0.441	 0.441	 0.000	 0	 8000	0.0200
 m1	 m1_30_44_decoded	 SQValue=0.830	 0.830	 0.000	 0	 8000	0.0040
 m1	 m1_30_45_decoded	 SQValue=0.389	 0.389	 0.000	 0	 8000	-0.7360
 m1	 m1_30_46_decoded	 SQValue=0.252	 0.252	 0.000	 0	 8000	0.0040
 m1	 m1_30_47_decoded	 SQValue=1.652	 1.652	 0.000	 0	 8000	0.0040
 m1	 m1_30_48_decoded	 SQValue=2.188	 2.188	 0.000	 0	 8000	0.0080
 m1	 m1_30_49_decoded	 SQValue=2.175	 2.175	 0.000	 0	 8000	0.0040
 m1	 m1_30_50_decoded	 SQValue=0.804	 0.804	 0.000	 0	 8000	0.0080
 m1	 m1_50_1_decoded	 SQValue=0.334	 0.334	 0.000	 0	 8000	0.0040
 m1	 m1_50_2_decoded	 SQValue=0.231	 0.231	 0.000	 0	 8000	0.0040
 m1	 m1_50_3_decoded	 SQValue=0.923	 0.923	 0.000	 0	 8000	0.0160
 m1	 m1_50_4_decoded	 SQValue=0.842	 0.842	 0.000	 0	 8000	0.0160
 m1	 m1_50_5_decoded	 SQValue=1.909	 1.909	 0.000	 0	 8000	0.0080
 m1	 m1_50_6_decoded	 SQValue=0.234	 0.234	 0.000	 0	 8000	-0.3760
 m1	 m1_50_7_decoded	 SQValue=1.004	 1.004	 0.000	 0	 8000	0.0080
 m1	 m1_50_8_decoded	 SQValue=0.678	 0.678	 0.000	 0	 8000	-0.7360
 m1	 m1_50_9_decoded	 SQValue=0.586	 0.586	 0.000	 0	 8000	-0.7640
 m1	 m1_50_10_decoded	 SQValue=0.743	 0.743	 0.000	 0	 8000	0.0120
 m1	 m1_50_11_decoded	 SQValue=0.331	 0.331	 0.000	 0	 8000	-0.4720
 m1	 m1_50_12_decoded	 SQValue=0.671	 0.671	 0.000	 0	 8000	0.0040
 m1	 m1_50_13_decoded	 SQValue=0.402	 0.402	 0.000	 0	 8000	-0.7160
 m1	 m1_50_14_decoded	 SQValue=1.613	 1.613	 0.000	 0	 8000	-3.4840
 m1	 m1_50_15_decoded	 SQValue=0.326	 0.326	 0.000	 0	 8000	-3.5440
 m1	 m1_50_16_decoded	 SQValue=0.476	 0.476	 0.000	 0	 8000	-0.7520
 m1	 m1_50_17_decoded	 SQValue=0.345	 0.345	 0.000	 0	 8000	0.0040
 m1	 m1_50_18_decoded	 SQValue=0.352	 0.352	 0.000	 0	 8000	0.0360
 m1	 m1_50_19_decoded	 SQValue=0.217	 0.217	 0.000	 0	 8000	0.0160
 m1	 m1_50_20_decoded	 SQValue=0.257	 0.257	 0.000	 0	 8000	0.0040
 m1	 m1_50_21_decoded	 SQValue=0.350	 0.350	 0.000	 0	 8000	0.0080
 m1	 m1_50_22_decoded	 SQValue=0.316	 0.316	 0.000	 0	 8000	0.0240
 m1	 m1_50_23_decoded	 SQValue=0.358	 0.358	 0.000	 0	 8000	0.0240
 m1	 m1_50_24_decoded	 SQValue=0.239	 0.239	 0.000	 0	 8000	-3.5360
 m1	 m1_50_25_decoded	 SQValue=1.553	 1.553	 0.000	 0	 8000	0.0120
 m1	 m1_50_26_decoded	 SQValue=1.830	 1.830	 0.000	 0	 8000	0.0080
 m1	 m1_50_27_decoded	 SQValue=0.317	 0.317	 0.000	 0	 8000	0.0040
 m1	 m1_50_28_decoded	 SQValue=0.280	 0.280	 0.000	 0	 8000	0.0200
 m1	 m1_50_29_decoded	 SQValue=0.264	 0.264	 0.000	 0	 8000	0.0120
 m1	 m1_50_30_decoded	 SQValue=0.471	 0.471	 0.000	 0	 8000	0.0080
 m1	 m1_50_31_decoded	 SQValue=1.657	 1.657	 0.000	 0	 8000	0.0080
 m1	 m1_50_32_decoded	 SQValue=0.486	 0.486	 0.000	 0	 8000	-1.3480
 m1	 m1_50_33_decoded	 SQValue=2.064	 2.064	 0.000	 0	 8000	0.0160
 m1	 m1_50_34_decoded	 SQValue=0.879	 0.879	 0.000	 0	 8000	-1.2240
 m1	 m1_50_35_decoded	 SQValue=0.293	 0.293	 0.000	 0	 8000	0.0040
 m1	 m1_50_36_decoded	 SQValue=0.434	 0.434	 0.000	 0	 8000	-0.7240
 m1	 m1_50_37_decoded	 SQValue=0.748	 0.748	 0.000	 0	 8000	0.0080
 m1	 m1_50_38_decoded	 SQValue=0.566	 0.566	 0.000	 0	 8000	-0.7520
 m1	 m1_50_39_decoded	 SQValue=0.610	 0.610	 0.000	 0	 8000	-0.6960
 m1	 m1_50_40_decoded	 SQValue=0.476	 0.476	 0.000	 0	 8000	0.0120
 m1	 m1_50_41_decoded	 SQValue=0.299	 0.299	 0.000	 0	 8000	-3.5160
 m1	 m1_50_42_decoded	 SQValue=0.274	 0.274	 0.000	 0	 8000	0.0120
 m1	 m1_50_43_decoded	 SQValue=0.829	 0.829	 0.000	 0	 8000	0.0160
 m1	 m1_50_44_decoded	 SQValue=0.788	 0.788	 0.000	 0	 8000	-0.7520
 m1	 m1_50_45_decoded	 SQValue=1.305	 1.305	 0.000	 0	 8000	0.0200
 m1	 m1_50_46_decoded	 SQValue=2.026	 2.026	 0.000	 0	 8000	0.0160
 m1	 m1_50_47_decoded	 SQValue=0.915	 0.915	 0.000	 0	 8000	0.0160
 m1	 m1_50_48_decoded	 SQValue=0.237	 0.237	 0.000	 0	 8000	-3.5440
 m1	 m1_50_49_decoded	 SQValue=0.783	 0.783	 0.000	 0	 8000	-0.7640
 m1	 m1_50_50_decoded	 SQValue=0.919	 0.919	 0.000	 0	 8000	0.0080
 m1	 m1_70_1_decoded	 SQValue=0.446	 0.446	 0.000	 0	 8000	0.0240
 m1	 m1_70_2_decoded	 SQValue=0.819	 0.819	 0.000	 0	 8000	-0.7440
 m1	 m1_70_3_decoded	 SQValue=0.161	 0.161	 0.000	 0	 8000	0.0240
 m1	 m1_70_4_decoded	 SQValue=0.616	 0.616	 0.000	 0	 8000	-1.2240
 m1	 m1_70_5_decoded	 SQValue=0.317	 0.317	 0.000	 0	 8000	0.0280
 m1	 m1_70_6_decoded	 SQValue=1.298	 1.298	 0.000	 0	 8000	-1.2240
 m1	 m1_70_7_decoded	 SQValue=1.481	 1.481	 0.000	 0	 8000	0.0240
 m1	 m1_70_8_decoded	 SQValue=0.259	 0.259	 0.000	 0	 8000	0.0280
 m1	 m1_70_9_decoded	 SQValue=0.436	 0.436	 0.000	 0	 8000	-0.7560
 m1	 m1_70_10_decoded	 SQValue=0.180	 0.180	 0.000	 0	 8000	0.0200
 m1	 m1_70_11_decoded	 SQValue=0.301	 0.301	 0.000	 0	 8000	-3.6480
 m1	 m1_70_12_decoded	 SQValue=0.817	 0.817	 0.000	 0	 8000	0.0160
 m1	 m1_70_13_decoded	 SQValue=0.912	 0.912	 0.000	 0	 8000	-1.5200
 m1	 m1_70_14_decoded	 SQValue=0.237	 0.237	 0.000	 0	 8000	0.0080
 m1	 m1_70_15_decoded	 SQValue=0.183	 0.183	 0.000	 0	 8000	0.0160
 m1	 m1_70_16_decoded	 SQValue=0.217	 0.217	 0.000	 0	 8000	0.0040
 m1	 m1_70_17_decoded	 SQValue=0.163	 0.163	 0.000	 0	 8000	0.0160
 m1	 m1_70_18_decoded	 SQValue=1.185	 1.185	 0.000	 0	 8000	0.0200
 m1	 m1_70_19_decoded	 SQValue=0.178	 0.178	 0.000	 0	 8000	0.0520
 m1	 m1_70_20_decoded	 SQValue=0.249	 0.249	 0.000	 0	 8000	0.0240
 m1	 m1_70_21_decoded	 SQValue=0.272	 0.272	 0.000	 0	 8000	-1.2240
 m1	 m1_70_22_decoded	 SQValue=0.268	 0.268	 0.000	 0	 8000	0.0280
 m1	 m1_70_23_decoded	 SQValue=0.115	 0.115	 0.000	 0	 8000	0.0560
 m1	 m1_70_24_decoded	 SQValue=1.147	 1.147	 0.000	 0	 8000	0.0160
 m1	 m1_70_25_decoded	 SQValue=0.538	 0.538	 0.000	 0	 8000	0.0360
 m1	 m1_70_26_decoded	 SQValue=0.229	 0.229	 0.000	 0	 8000	-3.5120
 m1	 m1_70_27_decoded	 SQValue=0.321	 0.321	 0.000	 0	 8000	0.0280
 m1	 m1_70_28_decoded	 SQValue=0.208	 0.208	 0.000	 0	 8000	-0.7640
 m1	 m1_70_29_decoded	 SQValue=0.111	 0.111	 0.000	 0	 8000	0.0360
 m1	 m1_70_30_decoded	 SQValue=0.256	 0.256	 0.000	 0	 8000	0.0240
 m1	 m1_70_31_decoded	 SQValue=0.692	 0.692	 0.000	 0	 8000	0.0280
 m1	 m1_70_32_decoded	 SQValue=0.141	 0.141	 0.000	 0	 8000	0.0200
 m1	 m1_70_33_decoded	 SQValue=0.755	 0.755	 0.000	 0	 8000	-0.7640
 m1	 m1_70_34_decoded	 SQValue=0.191	 0.191	 0.000	 0	 8000	-0.3080
 m1	 m1_70_35_decoded	 SQValue=0.227	 0.227	 0.000	 0	 8000	-3.4880
 m1	 m1_70_36_decoded	 SQValue=1.613	 1.613	 0.000	 0	 8000	0.0240
 m1	 m1_70_37_decoded	 SQValue=0.476	 0.476	 0.000	 0	 8000	-0.7640
 m1	 m1_70_38_decoded	 SQValue=0.854	 0.854	 0.000	 0	 8000	-0.7360
 m1	 m1_70_39_decoded	 SQValue=0.915	 0.915	 0.000	 0	 8000	-0.3920
 m1	 m1_70_40_decoded	 SQValue=1.461	 1.461	 0.000	 0	 8000	0.0240
 m1	 m1_70_41_decoded	 SQValue=0.420	 0.420	 0.000	 0	 8000	-0.7000
 m1	 m1_70_42_decoded	 SQValue=0.610	 0.610	 0.000	 0	 8000	-0.6960
 m1	 m1_70_43_decoded	 SQValue=0.197	 0.197	 0.000	 0	 8000	0.0120
 m1	 m1_70_44_decoded	 SQValue=0.791	 0.791	 0.000	 0	 8000	-0.6720
 m1	 m1_70_45_decoded	 SQValue=0.253	 0.253	 0.000	 0	 8000	0.0200
 m1	 m1_70_46_decoded	 SQValue=0.229	 0.229	 0.000	 0	 8000	-0.3600
 m1	 m1_70_47_decoded	 SQValue=0.655	 0.655	 0.000	 0	 8000	0.0360
 m1	 m1_70_48_decoded	 SQValue=1.049	 1.049	 0.000	 0	 8000	-0.3560
 m1	 m1_70_49_decoded	 SQValue=1.235	 1.235	 0.000	 0	 8000	0.0200
 m1	 m1_70_50_decoded	 SQValue=0.254	 0.254	 0.000	 0	 8000	0.0200
 m1	 m1_90_1_decoded	 SQValue=1.010	 1.010	 0.000	 0	 8000	-1.1480
 m1	 m1_90_2_decoded	 SQValue=0.435	 0.435	 0.000	 0	 8000	-0.6920
 m1	 m1_90_3_decoded	 SQValue=0.773	 0.773	 0.000	 0	 8000	-0.9600
 m1	 m1_90_4_decoded	 SQValue=0.486	 0.486	 0.000	 0	 8000	0.0520
 m1	 m1_90_5_decoded	 SQValue=0.575	 0.575	 0.000	 0	 8000	0.1560
 m1	 m1_90_6_decoded	 SQValue=0.977	 0.977	 0.000	 0	 8000	0.0480
 m1	 m1_90_7_decoded	 SQValue=0.085	 0.085	 0.000	 0	 8000	0.8120
 m1	 m1_90_8_decoded	 SQValue=0.380	 0.380	 0.000	 0	 8000	0.0440
 m1	 m1_90_9_decoded	 SQValue=0.002	 0.002	 0.000	 0	 8000	0.8480
 m1	 m1_90_10_decoded	 SQValue=0.640	 0.640	 0.000	 0	 8000	0.1120
 m1	 m1_90_11_decoded	 SQValue=0.925	 0.925	 0.000	 0	 8000	-1.1160
 m1	 m1_90_12_decoded	 SQValue=1.092	 1.092	 0.000	 0	 8000	-1.1840
 m1	 m1_90_13_decoded	 SQValue=0.427	 0.427	 0.000	 0	 8000	0.0960
 m1	 m1_90_14_decoded	 SQValue=0.150	 0.150	 0.000	 0	 8000	0.1280
 m1	 m1_90_15_decoded	 SQValue=0.931	 0.931	 0.000	 0	 8000	-0.0520
 m1	 m1_90_16_decoded	 SQValue=0.636	 0.636	 0.000	 0	 8000	-0.7040
 m1	 m1_90_17_decoded	 SQValue=1.150	 1.150	 0.000	 0	 8000	0.1280
 m1	 m1_90_18_decoded	 SQValue=0.845	 0.845	 0.000	 0	 8000	0.0440
 m1	 m1_90_19_decoded	 SQValue=0.313	 0.313	 0.000	 0	 8000	-0.2480
 m1	 m1_90_20_decoded	 SQValue=0.161	 0.161	 0.000	 0	 8000	0.0040
 m1	 m1_90_21_decoded	 SQValue=1.072	 1.072	 0.000	 0	 8000	0.0280
 m1	 m1_90_22_decoded	 SQValue=0.250	 0.250	 0.000	 0	 8000	-3.4600
 m1	 m1_90_23_decoded	 SQValue=0.498	 0.498	 0.000	 0	 8000	-0.2840
 m1	 m1_90_24_decoded	 SQValue=0.335	 0.335	 0.000	 0	 8000	0.1920
 m1	 m1_90_25_decoded	 SQValue=0.051	 0.051	 0.000	 0	 8000	0.0080
 m1	 m1_90_26_decoded	 SQValue=0.873	 0.873	 0.000	 0	 8000	0.0480
 m1	 m1_90_27_decoded	 SQValue=1.020	 1.020	 0.000	 0	 8000	0.1680
 m1	 m1_90_28_decoded	 SQValue=0.692	 0.692	 0.000	 0	 8000	-0.2400
 m1	 m1_90_29_decoded	 SQValue=0.749	 0.749	 0.000	 0	 8000	0.1120
 m1	 m1_90_30_decoded	 SQValue=1.098	 1.098	 0.000	 0	 8000	0.0800
 m1	 m1_90_31_decoded	 SQValue=1.069	 1.069	 0.000	 0	 8000	-0.9520
